epoch,eval_R2,iteration,model_best_val_score,model_loss,model_val_score,step,train_R2,train_dataset_size,val_dataset_size
0.0,-32.66719436645508,0.0,0.035216908901929855,0.9409773945808411,0.035216908901929855,1,-1682.5263671875,50.0,0.0
1.0,-30.30245590209961,0.0,0.033157315105199814,0.9139317274093628,0.033157315105199814,2,-1488.695556640625,50.0,0.0
2.0,-28.08487892150879,0.0,0.03124416247010231,0.8873835206031799,0.03124416247010231,3,-1312.9796142578125,50.0,0.0
3.0,-26.007259368896484,0.0,0.029446745291352272,0.8612608313560486,0.029446745291352272,4,-1155.0408935546875,50.0,0.0
4.0,-24.068613052368164,0.0,0.027750831097364426,0.8355045318603516,0.027750831097364426,5,-1014.02294921875,50.0,0.0
5.0,-22.262666702270508,0.0,0.026145152747631073,0.8100605010986328,0.026145152747631073,6,-889.0621337890625,50.0,0.0
6.0,-20.57914161682129,0.0,0.024619344621896744,0.7848832011222839,0.024619344621896744,7,-779.2987670898438,50.0,0.0
7.0,-19.008621215820312,0.0,0.023165687918663025,0.7599323391914368,0.023165687918663025,8,-683.6875,50.0,0.0
8.0,-17.544567108154297,0.0,0.021780703216791153,0.7351700067520142,0.021780703216791153,9,-600.9100952148438,50.0,0.0
9.0,-16.181543350219727,0.0,0.020463477820158005,0.7105610370635986,0.020463477820158005,10,-529.4552612304688,50.0,0.0
0.0,-15.054417610168457,1.0,0.017813190817832947,0.6749526262283325,0.017813190817832947,11,-443.5672302246094,70.0,0.0
1.0,-14.050989151000977,1.0,0.016860049217939377,0.6511780023574829,0.016860049217939377,12,-386.7020568847656,70.0,0.0
2.0,-13.058802604675293,1.0,0.015914376825094223,0.6273074746131897,0.015914376825094223,13,-337.14801025390625,70.0,0.0
3.0,-12.086992263793945,1.0,0.014987219125032425,0.6033452749252319,0.014987219125032425,14,-294.15997314453125,70.0,0.0
4.0,-11.143295288085938,1.0,0.014087310060858727,0.5792925953865051,0.014087310060858727,15,-257.02447509765625,70.0,0.0
5.0,-10.234341621398926,1.0,0.013221127912402153,0.5551493763923645,0.013221127912402153,16,-225.08705139160156,70.0,0.0
6.0,-9.366482734680176,1.0,0.012393620796501637,0.5309144258499146,0.012393620796501637,17,-197.75234985351562,70.0,0.0
7.0,-8.546073913574219,1.0,0.011608777567744255,0.5065877437591553,0.011608777567744255,18,-174.47303771972656,70.0,0.0
8.0,-7.778878211975098,1.0,0.010869703255593777,0.4821712076663971,0.010869703255593777,19,-154.73095703125,70.0,0.0
9.0,-7.0691399574279785,1.0,0.010178267024457455,0.45766815543174744,0.010178267024457455,20,-138.02879333496094,70.0,0.0
0.0,-8.118043899536133,2.0,0.010685023851692677,0.43945154547691345,0.010685023851692677,21,-217.24880981445312,90.0,0.0
1.0,-7.515652656555176,2.0,0.010089294984936714,0.4150783121585846,0.010089294984936714,22,-200.21878051757812,90.0,0.0
2.0,-6.9106292724609375,2.0,0.009484156966209412,0.3902851343154907,0.009484156966209412,23,-184.16903686523438,90.0,0.0
3.0,-6.320059776306152,2.0,0.008888318203389645,0.36516475677490234,0.008888318203389645,24,-169.18698120117188,90.0,0.0
4.0,-5.756004333496094,2.0,0.00831603817641735,0.33979448676109314,0.00831603817641735,25,-155.24038696289062,90.0,0.0
5.0,-5.225666522979736,2.0,0.007776923011988401,0.3142407238483429,0.007776923011988401,26,-142.2105255126953,90.0,0.0
6.0,-4.7326130867004395,2.0,0.0072763036005198956,0.28855758905410767,0.0072763036005198956,27,-129.9529571533203,90.0,0.0
7.0,-4.278000831604004,2.0,0.00681597925722599,0.2627876400947571,0.00681597925722599,28,-118.3601303100586,90.0,0.0
8.0,-3.8609299659729004,2.0,0.006394929718226194,0.2369629144668579,0.006394929718226194,29,-107.39674377441406,90.0,0.0
9.0,-3.478795289993286,2.0,0.006010190583765507,0.21110586822032928,0.006010190583765507,30,-97.09771728515625,90.0,0.0
0.0,-4.013484001159668,3.0,0.006763604935258627,0.18546178936958313,0.006763604935258627,31,-100.46341705322266,110.0,0.0
1.0,-3.5957155227661133,3.0,0.006348512601107359,0.15970571339130402,0.006348512601107359,32,-90.95494079589844,110.0,0.0
2.0,-3.1842026710510254,3.0,0.005931651219725609,0.13363277912139893,0.005931651219725609,33,-81.89679718017578,110.0,0.0
3.0,-2.797339916229248,3.0,0.005531761795282364,0.10734971612691879,0.005531761795282364,34,-73.47388458251953,110.0,0.0
4.0,-2.4474620819091797,3.0,0.005162892863154411,0.08094865828752518,0.005162892863154411,35,-65.83419036865234,110.0,0.0
5.0,-2.139831781387329,3.0,0.004833769053220749,0.054509662091732025,0.004833769053220749,36,-59.068660736083984,110.0,0.0
6.0,-1.8731034994125366,3.0,0.0045476630330085754,0.028092389926314354,0.0045476630330085754,37,-53.19487762451172,110.0,0.0
7.0,-1.641754150390625,3.0,0.004303209017962217,0.001731542288325727,0.004303209017962217,38,-48.160621643066406,110.0,0.0
8.0,-1.4386281967163086,3.0,0.004095533397048712,-0.024561237543821335,0.004095533397048712,39,-43.86684036254883,110.0,0.0
9.0,-1.2573031187057495,3.0,0.003918047994375229,-0.050793059170246124,0.003918047994375229,40,-40.199127197265625,110.0,0.0
0.0,-1.5092649459838867,4.0,0.0038833762519061565,-0.0735093280673027,0.0038833762519061565,41,-54.94799041748047,130.0,0.0
1.0,-1.296355962753296,4.0,0.0037115663290023804,-0.10000250488519669,0.0037115663290023804,42,-50.90452194213867,130.0,0.0
