epoch,eval_R2,iteration,model_best_val_score,model_loss,model_val_score,step,train_R2,train_dataset_size,val_dataset_size
0.0,0.28891521692276,0.0,3.038191080093384,3.531092405319214,3.038191080093384,1,-1.190675139427185,50.0,0.0
1.0,0.3029486835002899,0.0,2.976987361907959,3.4194772243499756,2.976987361907959,2,-1.0434640645980835,50.0,0.0
2.0,0.3171651065349579,0.0,2.914874792098999,3.314931869506836,2.914874792098999,3,-0.911340594291687,50.0,0.0
3.0,0.3316197395324707,0.0,2.851825714111328,3.2171168327331543,2.851825714111328,4,-0.7959447503089905,50.0,0.0
4.0,0.34632256627082825,0.0,2.787823438644409,3.1256861686706543,2.787823438644409,5,-0.6979304552078247,50.0,0.0
5.0,0.3612491190433502,0.0,2.722872257232666,3.0402956008911133,2.722872257232666,6,-0.614299476146698,50.0,0.0
6.0,0.3763713836669922,0.0,2.6569983959198,2.9606082439422607,2.6569983959198,7,-0.5413562655448914,50.0,0.0
7.0,0.3916625380516052,0.0,2.5902507305145264,2.886293649673462,2.5902507305145264,8,-0.4766983389854431,50.0,0.0
8.0,0.40709394216537476,0.0,2.5226995944976807,2.8170268535614014,2.5226995944976807,9,-0.41885438561439514,50.0,0.0
9.0,0.4226319491863251,0.0,2.454439163208008,2.752490520477295,2.454439163208008,10,-0.36681100726127625,50.0,0.0
0.0,0.4477251172065735,1.0,2.19661283493042,2.5915980339050293,2.19661283493042,11,-0.406172513961792,70.0,0.0
1.0,0.4621831476688385,1.0,2.1372697353363037,2.5438969135284424,2.1372697353363037,12,-0.3720676004886627,70.0,0.0
2.0,0.47673457860946655,1.0,2.0774483680725098,2.498591899871826,2.0774483680725098,13,-0.3376471996307373,70.0,0.0
3.0,0.4912688434123993,1.0,2.017469882965088,2.455737590789795,2.017469882965088,14,-0.30349117517471313,70.0,0.0
4.0,0.5056836605072021,1.0,1.957636833190918,2.415350914001465,1.957636833190918,15,-0.27019667625427246,70.0,0.0
5.0,0.5198864936828613,1.0,1.8982449769973755,2.3774092197418213,1.8982449769973755,16,-0.2383742779493332,70.0,0.0
6.0,0.5337955355644226,1.0,1.839587688446045,2.3418631553649902,1.839587688446045,17,-0.20858687162399292,70.0,0.0
7.0,0.5473416447639465,1.0,1.7819513082504272,2.308648109436035,1.7819513082504272,18,-0.18129412829875946,70.0,0.0
8.0,0.5604685544967651,1.0,1.7256121635437012,2.2776834964752197,1.7256121635437012,19,-0.15682144463062286,70.0,0.0
9.0,0.5731320977210999,1.0,1.6708253622055054,2.2488811016082764,1.6708253622055054,20,-0.13536378741264343,70.0,0.0
0.0,0.599834680557251,2.0,1.492314100265503,2.1682286262512207,1.492314100265503,21,-0.1428796499967575,90.0,0.0
1.0,0.610397458076477,2.0,1.4463515281677246,2.144800901412964,1.4463515281677246,22,-0.12551182508468628,90.0,0.0
2.0,0.6203557848930359,2.0,1.4025850296020508,2.122971534729004,1.4025850296020508,23,-0.1106160506606102,90.0,0.0
3.0,0.6297208070755005,2.0,1.3610907793045044,2.102721929550171,1.3610907793045044,24,-0.09882042557001114,90.0,0.0
4.0,0.6385114192962646,2.0,1.3218926191329956,2.0840048789978027,1.3218926191329956,25,-0.09040132910013199,90.0,0.0
5.0,0.6467517614364624,2.0,1.2849644422531128,2.0667471885681152,1.2849644422531128,26,-0.08538605272769928,90.0,0.0
6.0,0.6544681191444397,2.0,1.250244379043579,2.0508580207824707,1.250244379043579,27,-0.08358827233314514,90.0,0.0
7.0,0.661687970161438,2.0,1.2176423072814941,2.0362350940704346,1.2176423072814941,28,-0.08462537080049515,90.0,0.0
8.0,0.6684387922286987,2.0,1.1870468854904175,2.022771120071411,1.1870468854904175,29,-0.08793388307094574,90.0,0.0
9.0,0.6747483015060425,2.0,1.1583337783813477,2.0103564262390137,1.1583337783813477,30,-0.09279127418994904,90.0,0.0
0.0,0.6856278777122498,3.0,1.1013667583465576,1.9692258834838867,1.1013667583465576,31,-0.13085608184337616,110.0,0.0
1.0,0.6907500624656677,3.0,1.0796703100204468,1.96017324924469,1.0796703100204468,32,-0.13528969883918762,110.0,0.0
2.0,0.6955551505088806,3.0,1.0593459606170654,1.9514330625534058,1.0593459606170654,33,-0.13928773999214172,110.0,0.0
3.0,0.7000412344932556,3.0,1.0402902364730835,1.9430062770843506,1.0402902364730835,34,-0.14283402264118195,110.0,0.0
4.0,0.704213559627533,3.0,1.022409200668335,1.9348880052566528,1.022409200668335,35,-0.1457318365573883,110.0,0.0
5.0,0.708081841468811,3.0,1.0056174993515015,1.9270741939544678,1.0056174993515015,36,-0.14769990742206573,110.0,0.0
6.0,0.71165931224823,3.0,0.9898390173912048,1.9195609092712402,0.9898390173912048,37,-0.1484249234199524,110.0,0.0
7.0,0.714962899684906,3.0,0.9750074744224548,1.9123414754867554,0.9750074744224548,38,-0.14759771525859833,110.0,0.0
8.0,0.7180113196372986,3.0,0.9610645174980164,1.9054080247879028,0.9610645174980164,39,-0.1449473649263382,110.0,0.0
9.0,0.7208240628242493,3.0,0.9479600191116333,1.8987512588500977,0.9479600191116333,40,-0.1402711123228073,110.0,0.0
0.0,0.7276747822761536,4.0,0.8789480328559875,1.8812681436538696,0.8789480328559875,41,-0.1571439802646637,130.0,0.0
1.0,0.7301380038261414,4.0,0.8686439394950867,1.8760535717010498,0.8686439394950867,42,-0.1497715562582016,130.0,0.0
