epoch,eval_R2,iteration,model_best_val_score,model_loss,model_val_score,step,train_R2,train_dataset_size,val_dataset_size
0.0,-13.089913368225098,0.0,0.038266949355602264,0.9529616236686707,0.038266949355602264,1,-796.1051635742188,50.0,0.0
1.0,-12.150809288024902,0.0,0.03585488349199295,0.9253926873207092,0.03585488349199295,2,-718.4990844726562,50.0,0.0
2.0,-11.282553672790527,0.0,0.033602163195610046,0.8983120918273926,0.033602163195610046,3,-646.35498046875,50.0,0.0
3.0,-10.478463172912598,0.0,0.03149347007274628,0.8716704249382019,0.03149347007274628,4,-579.8731689453125,50.0,0.0
4.0,-9.72953987121582,0.0,0.029513217508792877,0.8454076647758484,0.029513217508792877,5,-519.0125732421875,50.0,0.0
5.0,-9.027017593383789,0.0,0.027646560221910477,0.819468080997467,0.027646560221910477,6,-463.6689453125,50.0,0.0
6.0,-8.364644050598145,0.0,0.025881117209792137,0.793806791305542,0.025881117209792137,7,-413.6728515625,50.0,0.0
7.0,-7.738228797912598,0.0,0.02420707605779171,0.7683843970298767,0.02420707605779171,8,-368.7953796386719,50.0,0.0
8.0,-7.14468240737915,0.0,0.02261687070131302,0.7431626915931702,0.02261687070131302,9,-328.75494384765625,50.0,0.0
9.0,-6.581760883331299,0.0,0.02110515907406807,0.7181035280227661,0.02110515907406807,10,-293.22393798828125,50.0,0.0
0.0,-5.047277927398682,1.0,0.016507728025317192,0.6843932271003723,0.016507728025317192,11,-263.51959228515625,70.0,0.0
1.0,-4.670572280883789,1.0,0.01553665567189455,0.6603496670722961,0.01553665567189455,12,-238.48477172851562,70.0,0.0
2.0,-4.309362888336182,1.0,0.014599242247641087,0.6361982226371765,0.014599242247641087,13,-216.19837951660156,70.0,0.0
3.0,-3.9639413356781006,1.0,0.013698884285986423,0.6119508743286133,0.013698884285986423,14,-196.44061279296875,70.0,0.0
4.0,-3.6342453956604004,1.0,0.012837440706789494,0.5876139402389526,0.012837440706789494,15,-178.91012573242188,70.0,0.0
5.0,-3.320173978805542,1.0,0.01201602816581726,0.5631893277168274,0.01201602816581726,16,-163.29962158203125,70.0,0.0
6.0,-3.021862268447876,1.0,0.011235669255256653,0.5386791229248047,0.011235669255256653,17,-149.3418731689453,70.0,0.0
7.0,-2.7396817207336426,1.0,0.01049752440303564,0.5140852928161621,0.01049752440303564,18,-136.81350708007812,70.0,0.0
8.0,-2.4739675521850586,1.0,0.009802503511309624,0.48940882086753845,0.009802503511309624,19,-125.52696990966797,70.0,0.0
9.0,-2.224736213684082,1.0,0.009150748141109943,0.4646492898464203,0.009150748141109943,20,-115.32727813720703,70.0,0.0
0.0,-3.3725438117980957,2.0,0.010511473752558231,0.441484272480011,0.010511473752558231,21,-126.09165954589844,90.0,0.0
1.0,-3.0909597873687744,2.0,0.00986972451210022,0.41688787937164307,0.00986972451210022,22,-116.58079528808594,90.0,0.0
2.0,-2.792905807495117,2.0,0.009199169464409351,0.3918805718421936,0.009199169464409351,23,-107.76434326171875,90.0,0.0
3.0,-2.4894049167633057,2.0,0.008523205295205116,0.3665408790111542,0.008523205295205116,24,-99.64912414550781,90.0,0.0
4.0,-2.1892666816711426,2.0,0.007860325276851654,0.3409293591976166,0.007860325276851654,25,-92.23340606689453,90.0,0.0
5.0,-1.899347186088562,2.0,0.007224612403661013,0.31509989500045776,0.007224612403661013,26,-85.51434326171875,90.0,0.0
6.0,-1.624839186668396,2.0,0.006626284681260586,0.2891022264957428,0.006626284681260586,27,-79.49129486083984,90.0,0.0
7.0,-1.3694367408752441,2.0,0.006072276271879673,0.26298263669013977,0.006072276271879673,28,-74.16217803955078,90.0,0.0
8.0,-1.135343313217163,2.0,0.005566579755395651,0.23678380250930786,0.005566579755395651,29,-69.51496887207031,90.0,0.0
9.0,-0.9234466552734375,2.0,0.005110628437250853,0.2105431854724884,0.005110628437250853,30,-65.51956939697266,90.0,0.0
0.0,-1.11932373046875,3.0,0.0060401600785553455,0.18517613410949707,0.0060401600785553455,31,-60.63495635986328,110.0,0.0
1.0,-0.940666675567627,3.0,0.0055912272073328495,0.15903246402740479,0.0055912272073328495,32,-58.050315856933594,110.0,0.0
2.0,-0.7702468633651733,3.0,0.005163917317986488,0.13271276652812958,0.005163917317986488,33,-55.81926727294922,110.0,0.0
3.0,-0.6111456155776978,3.0,0.00476665748283267,0.10628704726696014,0.00476665748283267,34,-53.88710403442383,110.0,0.0
4.0,-0.4646044671535492,3.0,0.00440312409773469,0.07980211824178696,0.00440312409773469,35,-52.18014144897461,110.0,0.0
5.0,-0.3305465877056122,3.0,0.004073327407240868,0.05328444764018059,0.004073327407240868,36,-50.616554260253906,110.0,0.0
6.0,-0.20817682147026062,3.0,0.003775031538680196,0.02674211747944355,0.003775031538680196,37,-49.11836242675781,110.0,0.0
7.0,-0.09637089818716049,3.0,0.003505012486129999,0.0001708957424852997,0.003505012486129999,38,-47.622528076171875,110.0,0.0
8.0,0.006068763323128223,3.0,0.003259791759774089,-0.02643761783838272,0.003259791759774089,39,-46.08980941772461,110.0,0.0
9.0,0.10019531846046448,3.0,0.003036142559722066,-0.053090810775756836,0.003036142559722066,40,-44.51015090942383,110.0,0.0
0.0,0.09137663245201111,4.0,0.003340281778946519,-0.07766197621822357,0.003340281778946519,41,-47.70913314819336,130.0,0.0
1.0,0.20298364758491516,4.0,0.0030487277545034885,-0.10490261018276215,0.0030487277545034885,42,-45.96656036376953,130.0,0.0
2.0,0.3069288432598114,4.0,0.0027725703548640013,-0.13242582976818085,0.0027725703548640013,43,-44.28789520263672,130.0,0.0
3.0,0.39834368228912354,4.0,0.0025246855802834034,-0.16006100177764893,0.0025246855802834034,44,-42.73881149291992,130.0,0.0
4.0,0.4761219024658203,4.0,0.0023097095545381308,-0.187668576836586,0.0023097095545381308,45,-41.361236572265625,130.0,0.0
5.0,0.5418940782546997,4.0,0.002125304192304611,-0.21516883373260498,0.002125304192304611,46,-40.163700103759766,130.0,0.0
6.0,0.5980032682418823,4.0,0.0019662175327539444,-0.24255114793777466,0.0019662175327539444,47,-39.12848663330078,130.0,0.0
7.0,0.6464522480964661,4.0,0.0018278170609846711,-0.26984965801239014,0.0018278170609846711,48,-38.224098205566406,130.0,0.0
8.0,0.6884288191795349,4.0,0.0017076358199119568,-0.29711008071899414,0.0017076358199119568,49,-37.41342544555664,130.0,0.0
9.0,0.7241839170455933,4.0,0.0016051498241722584,-0.3243616819381714,0.0016051498241722584,50,-36.66180419921875,130.0,0.0
0.0,0.667730987071991,5.0,0.0021685766987502575,-0.34688958525657654,0.0021685766987502575,51,-42.1611213684082,150.0,0.0
1.0,0.7098576426506042,5.0,0.0020476963836699724,-0.37443897128105164,0.0020476963836699724,52,-41.153377532958984,150.0,0.0
2.0,0.7456862926483154,5.0,0.0019432101398706436,-0.40219542384147644,0.0019432101398706436,53,-40.146018981933594,150.0,0.0
3.0,0.7739943265914917,5.0,0.0018607848323881626,-0.42990583181381226,0.0018607848323881626,54,-39.16404342651367,150.0,0.0
4.0,0.7962486743927002,5.0,0.001799355959519744,-0.45739805698394775,0.001799355959519744,55,-38.19789505004883,150.0,0.0
5.0,0.8143912553787231,5.0,0.0017534516518935561,-0.48460984230041504,0.0017534516518935561,56,-37.22056198120117,150.0,0.0
6.0,0.829325258731842,5.0,0.0017174705862998962,-0.5115793347358704,0.0017174705862998962,57,-36.209503173828125,150.0,0.0
7.0,0.841254711151123,5.0,0.0016878951573744416,-0.5383837223052979,0.0016878951573744416,58,-35.15703582763672,150.0,0.0
8.0,0.8509233593940735,5.0,0.0016623253468424082,-0.5650862455368042,0.0016623253468424082,59,-34.06416320800781,150.0,0.0
9.0,0.8596766591072083,5.0,0.0016388193471357226,-0.5917395353317261,0.0016388193471357226,60,-32.93434524536133,150.0,0.0
0.0,0.8749373555183411,6.0,0.001695674262009561,-0.6182757616043091,0.001695674262009561,61,-35.54756164550781,170.0,0.0
1.0,0.8837420344352722,6.0,0.001663640490733087,-0.6451861262321472,0.001663640490733087,62,-34.21877670288086,170.0,0.0
2.0,0.8910775780677795,6.0,0.0016340918373316526,-0.6721727252006531,0.0016340918373316526,63,-32.89436721801758,170.0,0.0
3.0,0.8965119123458862,6.0,0.001608337857760489,-0.6991131901741028,0.001608337857760489,64,-31.56698226928711,170.0,0.0
